DATE,Block,Plot,AMDU,ASNU,BRRU,CORA,DG,ERCI,LATR,NONE,OTHER,SCAR
2020,4,BS,0.8152173913043478,0.0,17.119565217391305,0.5434782608695652,4.3478260869565215,1.9021739130434785,1.9021739130434785,67.3913043478261,5.978260869565218,0.0
2020,4,RN,0.0,2.4456521739130435,14.402173913043478,0.0,8.695652173913043,3.260869565217391,0.5434782608695652,64.13043478260869,6.25,0.2717391304347826
2020,4,RS,0.0,1.358695652173913,15.217391304347828,0.0,5.434782608695652,2.4456521739130435,1.358695652173913,69.29347826086956,4.619565217391304,0.2717391304347826
2020,4,UN,1.0869565217391304,0.2717391304347826,10.054347826086957,2.5815217391304346,4.619565217391304,0.5434782608695652,1.6304347826086956,72.28260869565217,6.929347826086957,0.0
2020,4,US,1.2228260869565217,0.1358695652173913,13.722826086956522,0.8152173913043478,5.163043478260869,0.1358695652173913,2.0380434782608696,69.70108695652173,6.385869565217392,0.6793478260869565
2020,5,BN,1.6304347826086956,2.4456521739130435,15.489130434782608,0.2717391304347826,7.608695652173914,1.9021739130434785,2.4456521739130435,65.21739130434783,2.1739130434782608,0.8152173913043478
2020,5,BS,0.0,1.358695652173913,13.043478260869565,0.0,5.978260869565218,2.1739130434782608,0.2717391304347826,69.56521739130434,6.25,1.358695652173913
2020,5,RN,1.9021739130434785,2.989130434782609,14.130434782608695,0.0,5.434782608695652,2.1739130434782608,0.0,70.65217391304348,2.4456521739130435,0.2717391304347826
2020,5,RS,0.0,1.0869565217391304,10.869565217391305,0.0,4.619565217391304,5.434782608695652,0.0,73.09782608695652,2.4456521739130435,2.4456521739130435
2020,5,UN,1.6304347826086956,0.6793478260869565,13.586956521739129,1.2228260869565217,5.0271739130434785,1.358695652173913,0.6793478260869565,69.15760869565217,6.521739130434782,0.1358695652173913
2020,5,US,0.5434782608695652,0.1358695652173913,12.635869565217392,1.9021739130434785,4.211956521739131,0.0,2.0380434782608696,72.41847826086956,5.978260869565218,0.1358695652173913
2021,1,BN,0.0,0.0,3.532608695652174,0.0,9.510869565217392,1.358695652173913,0.0,82.06521739130434,3.532608695652174,0.0
2021,1,BS,0.0,0.2717391304347826,5.163043478260869,0.0,13.586956521739129,1.9021739130434785,0.5434782608695652,75.27173913043478,3.260869565217391,0.0
2021,1,RN,0.2717391304347826,0.0,4.3478260869565215,0.0,11.956521739130435,2.717391304347826,0.0,79.8913043478261,0.8152173913043478,0.0
2021,1,RS,0.0,0.0,3.532608695652174,0.0,9.510869565217392,0.8152173913043478,0.0,83.69565217391305,2.4456521739130435,0.0
